ProbeID	geneName	"absolute expression, parental strain t=0 (arbitrary units)"	wt t=0	wt t=10	wt t=20	wt t=30	wt t=45	wt t=60	wt t=90	wt t=120	gat1-deletion t=0	gat1-deletion t=10	gat1-deletion t=20	gat1-deletion t=30	gat1-deletion t=45	gat1-deletion t=60	gat1-deletion t=90	gat1-deletion t=120	gcn4-deletion t=0	gcn4-deletion t=10	gcn4-deletion t=20	gcn4-deletion t=30	gcn4-deletion t=45	gcn4-deletion t=60	gcn4-deletion t=90	gcn4-deletion t=120	leu3-deletion t=0	leu3-deletion t=10	leu3-deletion t=20	leu3-deletion t=30	leu3-deletion t=45	leu3-deletion t=60	leu3-deletion t=90	leu3-deletion t=120
5325_at	CDC14	7.132	0	0.081613766	0.100051014	0.219269964	-0.070389328	0.10159814	0.332789088	0.330973234	0.367731785	0.327348371	0.459972731	0.17299399	0.202571918	-0.020057652	0.202571918	0.492078535	-0.169925001	0.145605322	0.117161344	0.024736678	-0.03562391	-0.559736524	0.182786076	0.418889825	0.144010303	0.265344567	0.171368418	0.209227962	0.15521265	0.657445255	0.49410907	0.395928676
5326_at	PTR3	0.57	0	0.06039728	0.434402824	0.330973234	-0.102993993	0.007231569	0.263611599	-0.020057652	-0.172487516	0.069451881	0.492078535	0.16326792	0.038006323	-0.119024103	-0.002882509	-0.085424656	-0.207892852	0.341902795	0.17625064	0.126580497	0.465938398	0.013043037	0.20756107	0.171368418	-0.046840254	0.072482754	0.45600928	0.054392297	0.214240226	0.077041036	0.153606979	0.234465254
5327_at	MET10	0.647	0	0.316528107	1.2968993	0.988504361	0.595096878	1.008682243	1.318325858	0.277533976	-0.212880566	1.02620507	1.272297327	0.479954976	0.438307279	0.253257284	0.177881725	-0.085424656	-0.389566812	0.214240226	-0.018634174	0.09696173	0.588573754	0.166502663	0.76121314	0.465938398	-0.358396262	0.274040765	0.870387262	0.270555993	1.095419565	0.734563104	0.229382353	0.272297327
5328_at	SMC2	3.056	0	-0.078609835	-0.207892852	-0.067638717	-0.301002256	-0.224040274	0.10159814	-0.048236186	0.106249498	-0.108357178	0.179514657	-0.27857955	-0.434027675	-0.353887836	-0.084064265	-0.094911647	-0.15704371	-0.094911647	-0.261831659	-0.440420721	-0.655351829	-0.776525151	-0.064882852	-0.153156788	0.03948829	-0.412510571	-0.057970069	-0.222804561	-0.109694865	0.069451881	-0.092207438	-0.163498732
5329_s_at	RPL2A ; RPL2B	270.8	0	-0.063502942	-0.051024003	-0.215367972	-0.231432408	-0.187767747	-0.092207438	-0.005759269	-0.039840265	-0.077242999	-0.222804561	-0.070389328	-0.124328135	-0.23878686	-0.175045486	-0.022900402	-0.089498151	-0.057970069	-0.162210036	-0.097610797	-0.298658316	-0.867896464	-0.210388864	-0.180147861	-0.133563526	-0.201633861	-0.145351386	-0.209141398	-0.341416524	-0.078609835	-0.248534836	-0.42867841
5330_at		0.624	0	0.027674958	0.161653263	0.905088353	0.2968993	-0.060739158	0.369594529	0.01887801	0.145605322	0.117161344	-0.015782997	0.115597447	0.224317298	0.30222618	0.090802937	0.081613766	-0.115033243	0.488026018	0.291592017	0.305788392	-0.063502942	-0.151858817	0.077041036	0.304006187	0.055891201	0.115597447	0.413115187	0.418889825	0.189351252	0.516635639	0.121863233	0.13606155
5331_at	RPL29	115.4	0	-0.021479727	-0.167357928	-0.096261853	-0.142740172	-0.176322773	-0.09895848	0.042456799	-0.125651102	-0.160920188	-0.376290383	-0.112366523	-0.044044333	-0.374065718	-0.293958979	-0.077242999	-0.336854639	-0.264236151	-0.105678078	-0.09895848	-0.299830762	-1.10701825	-0.220329955	0.104697379	0	-0.12035194	-0.200378798	-0.102993993	-0.366252264	-0.038436182	-0.178873958	-0.204140717
5332_at	QCR6	11.83	0	0.100051014	-0.151858817	-0.407080775	-0.344828497	-0.136191386	-0.073134705	-0.240008965	0.152003093	0.008682243	-0.025737561	-0.309176187	-0.195347598	-0.254594043	-0.18142064	-0.180147861	0.623709617	0.265344567	0.227692025	0.436353731	0.768567592	0.586405918	0.541617996	0.446148032	0.232768963	0.242976753	-0.069014678	-0.10701825	0.077041036	0.103146927	-0.140124224	-0.173767068
5333_at	PHO4	4.266	0	0.083141235	0.438307279	0.148800661	-0.113700499	-0.012926174	-0.037030731	-0.444667067	-0.123003954	0.349235441	0.382701517	0.128156351	0.18606493	0.12973393	-0.217851097	-0.227741076	-0.408168371	0.316528107	0.140825544	0.131313235	0.413115187	-0.059355278	0.217591435	-0.449957484	-0.568518598	-0.371837617	-0.377401431	-0.705756782	-0.388465097	-0.32998465	-0.584962501	-0.976730221
5334_at		0.28	0	-0.194087052	0.061902439	0.823677227	-0.022900402	-0.27857955	0.084670324	-0.236339539	-0.031395196	-0.249748715	-0.002882509	-0.257010618	-0.055195654	-0.374065718	-0.125651102	-0.333423734	-0.280956314	-0.055195654	-0.070389328	-0.088141597	-0.175045486	-0.32308179	-0.089498151	-0.070389328	0.001443417	-0.178873958	0.03948829	0.282789701	-0.154453593	-0.051024003	-0.182692298	-0.149259365
5335_at	CDC26	1.72	0	-0.211635253	0.074000581	0.448114897	-0.250961574	-0.164786278	0.01449957	-0.265436896	-0.164786278	0.042456799	0.373327247	0.184424571	0.080087911	0.13289427	0.295128036	-0.117695043	-0.045442971	0.279283757	0.015957574	-0.073134705	-0.007195501	-0.334568276	0.086201035	0.531156057	0.121863233	0.415037499	0.632628934	0.384583703	0.392137097	0.356605547	-0.029982866	0.095419565
5336_at	RSC8	7.166	0	0.049904906	0.512513651	0.035046947	-0.339137385	0.002888279	0.027674958	0.220950447	-0.071762669	-0.111031312	0.067938829	0.164884385	0.084670324	0.048412205	0.134477041	-0.119024103	-0.59645814	-0.155749233	-0.03562391	-0.046840254	-0.042644337	-0.320773477	0.226003675	-0.38294387	-0.008630305	-0.070389328	0.072482754	0.220950447	0.10780329	0.200912694	0.058893689	-0.011495639
5337_at		1.68	0	0.043943348	0.263611599	-0.183962835	-0.155749233	-0.293958979	-0.119024103	-0.214124805	-0.123003954	0.134477041	0.364013496	0.01449957	-0.042644337	-0.168642036	-0.060739158	-0.221567789	-0.185232254	0.106249498	0.080087911	-0.044044333	0.069451881	-0.289244285	-0.032806145	-0.34596403	-0.22527493	0.03948829	0.12973393	-0.23388806	-0.032806145	0.067938829	-0.201633861	-0.187767747
5338_at		1.226	0	0.023269779	0.662003536	0.300448367	-0.183962835	-0.057970069	0.323732592	0.40927823	0.291592017	0.545824107	0.426625474	0.349235441	-0.052415894	0.177881725	0.440263476	0.394031641	-0.042644337	0.052894948	0.03948829	0.174621396	0.190997225	0.057391664	0.184424571	0.291592017	0.12973393	0.330973234	0.305788392	0.205896101	0.17299399	0.454031631	0.36215794	0.639354798
5339_at	SAP155	1.18	0	0.051399153	0.360304767	0.249822294	-0.027154052	-0.010063683	-0.088141597	0.024736678	0.128156351	-0.303342394	0.189351252	0.606034724	-0.178873958	0.067938829	0.103146927	0.171368418	0.181149439	0.02180437	-0.042644337	0.232768963	0.139235797	0.03209363	0.029146346	-0.021479727	0.115597447	0.117161344	0.40927823	0.148800661	0.307572802	0.093879047	-0.096261853	0.18606493
5340_at	ERJ5	0.905	0	-0.267835392	0.327348371	0.142417045	0.077041036	0.112474729	0.205896101	0.641603738	0.377069649	-0.034215715	-0.066261442	0.200912694	-0.224040274	0.286304185	0.537424112	0.533242384	0.467932448	-0.196607044	-0.137503524	0.051399153	0.169744676	0.140825544	0.327348371	0.556393349	0.224317298	0.011587974	0.323732592	0.364013496	0.390245038	0.524915117	0.424687669	0.537424112
5341_at		2.705	0	0.112474729	0.826232932	0.477944251	0.710755715	0.621488377	0.76121314	1.351074441	0.314732593	-0.021479727	-0.42867841	0.036525876	-0.241230036	-0.037030731	0.808437349	0.689659879	0.349235441	-0.259423152	-0.159629186	0.106249498	0.231074664	0.490050854	0.321928095	1.074000581	0.314732593	0.184424571	-0.010063683	0.354759487	0.481968507	0.582079992	0.267079618	0.979942348
5342_at		0.746	0	0.401634795	0.698997744	0.058893689	0.334607229	0.448114897	0.217591435	0.562772261	0.195946441	0.244685096	-0.031395196	0.309359421	0.147202107	0.210896782	0.349235441	0.244685096	0.171368418	0.140825544	0.330973234	0.369594529	0.332789088	0.279283757	0.475936324	0.380821784	0.052894948	0.117161344	0.244685096	0.260151897	0.052894948	0.272297327	0.057391664	0.367731785
5343_at		10.67	0	0.270555993	0.899695094	0.231074664	0.448114897	0.330973234	-0.125651102	0.340075442	0.117161344	0.246395464	0.289827252	0.74178261	0.2968993	0.015957574	0.648371671	-0.136191386	0.55851652	0.109358756	-0.248534836	-0.034215715	0.023269779	0.158429363	0.001443417	-0.361768359	0.722610301	0.655171503	1.184424571	0.40354186	0.436353731	-0.028569152	-0.146655222	0.668868078
5344_at	NIC96	1.899	0	0.13289427	0.184424571	0.279283757	-0.01720929	-0.097610797	0.090802937	-0.081339627	-0.053806444	-0.094911647	0.256700472	-0.038436182	0.06340917	-0.166072676	-0.254594043	-0.117695043	-0.077242999	0.282789701	-0.027154052	-0.138814469	-0.032806145	-0.362890643	-0.09895848	-0.116364757	-0.22897257	-0.031395196	0.128156351	-0.111031312	0.036525876	-0.244887059	-0.164786278	-0.138814469
5345_at	YPI1	1.742	0	-0.041242982	0.343732465	0.935117148	0.231074664	0.069451881	0.488026018	0.701341684	0.248107862	0.084670324	0.541617996	0.153606979	0.15682011	-0.113700499	0.40354186	0.407363571	0.537424112	-0.494671612	0.086201035	0.288064643	0.610433188	0.347398782	0.888968688	1.040971781	0.510457064	0.475936324	0.373327247	0.76611194	0.520769439	0.758769964	0.388355457	0.592919225
5346_at	RPN11	13.72	0	-0.042644337	0.45600928	0.448114897	-0.13093087	-0.265436896	0.241270432	0.356605547	-0.263034406	0.075520008	0.475936324	0.529072743	0.272297327	0.126580497	0.284545873	0.220950447	0.045431429	-0.164786278	-0.055195654	0.1376478	0.256700472	0.043943348	0.436353731	0.134477041	0.340075442	0.284545873	0.205896101	0.623709617	0.249822294	0.465938398	0.190997225	0.258425153
5347_at	SAD1	0.668	0	-0.324234562	0.307572802	0.089267338	-0.639695233	-0.527070336	-0.426533138	-0.545968369	-0.349365278	0.217591435	-0.123003954	-0.129612738	-0.549915554	-0.639695233	-0.559736524	-0.731183242	-0.374065718	-0.207892852	-0.337996464	-0.352758525	-0.486456956	-0.789103218	-0.651683181	-0.504874589	-0.404903122	-0.370722275	-0.381837084	-0.474046599	-0.645240513	-0.60312187	-0.762986565	-0.506906555
5348_at		3.461	0	-0.367371066	0.597277823	0.461958547	-0.007195501	-0.044044333	-0.031395196	-0.116364757	-0.056583528	0.18606493	0.249822294	0.168122759	-0.316145742	-0.517023672	-0.236339539	-0.543000877	0.023269779	-0.45206823	-0.271425676	-0.13093087	0.128156351	-0.089498151	-0.326537348	-0.292781749	0.106249498	0.123433941	0.190997225	-0.056583528	-0.303342394	-0.352758525	-0.44148348	-0.10433666
5349_at		2.011	0	-0.579180148	0.134477041	0.49410907	-0.263034406	-0.271425676	-0.073134705	-0.230203013	-0.09895848	-0.334568276	-0.092207438	-0.151858817	-0.282143229	-0.372952098	-0.279768422	-0.510961919	-0.01720929	-0.665392771	-0.464668267	-0.463622457	-0.100304906	-0.240008965	-0.059355278	0.06340917	0.051399153	0.010134377	0.09696173	-0.045442971	-0.094911647	-0.012926174	-0.423309237	-0.210388864
5350_at	FAR7	0.313	0	-0.163498732	0.586405918	0.74178261	-0.18142064	-0.133563526	0.083141235	0.17299399	0.251538767	0.298672743	0.265344567	0.058893689	0.01887801	-0.22527493	0.090802937	0.010134377	0.340075442	-0.160920188	0.011587974	0.166502663	0.320125852	0.117161344	0.318325858	0.595096878	0.219269964	0.042456799	0.227692025	0.354759487	-0.032806145	0.134477041	0.161653263	0.187707155
5351_at	GCN20	12.53	0	0.057391664	0.479954976	-0.158337027	-0.048236186	-0.010063683	0.150400989	0.329159664	-0.093560176	0.02180437	-0.075874867	0.295128036	0.23786383	0.388355457	0.254977851	0.10780329	-0.259423152	0.220950447	0.103146927	0.200912694	-0.111031312	0.070966521	0.027674958	-0.23388806	0.002888279	0.125006361	0.253257284	0.078563669	0.109358756	-0.008630305	-0.051024003	0.330973234
5352_at	UBP6	7.943	0	-0.297484916	0.657445255	0.61705613	0.415037499	0.153606979	0.204233052	0.556393349	0.236163541	-0.119024103	0.390245038	0.564904848	-0.194087052	0.327348371	0.267079618	0.1376478	0.459972731	-0.358396262	-0.265436896	-0.089498151	0.288064643	0.367731785	0.239566125	0.142417045	0.675765438	0.40927823	0.81857936	0.477944251	0.535331733	0.454031631	0.20756107	0.579921884
5353_at		3.142	0	-0.121678557	0.298672743	0.055891201	0.02180437	-0.055195654	-0.313826296	0.00433459	0.152003093	-0.09895848	-0.199122642	0.070966521	-0.350497247	-0.511973982	-0.204140717	-0.243669081	0.089267338	-0.285698126	-0.339137385	-0.240008965	-0.092207438	-0.167357928	-0.175045486	0.168122759	0.17299399	-0.070389328	0.00433459	-0.074505436	-0.133563526	-0.062121712	-0.263034406	-0.005759269
5354_at		0.236	0	-0.13093087	0.118726939	0.434402824	0.164884385	-0.180147861	0.229382353	0.152003093	0.051399153	0.103146927	0.128156351	0.033569533	0.177881725	0.444183845	0.17625064	0.103146927	0.027674958	0.205896101	0.210896782	0.270555993	0.098505545	0.03948829	0.114035243	0.118726939	-0.069014678	-0.094911647	0.103146927	0.407363571	0.205896101	0.219269964	0.182786076	0.140825544
5355_at	IOC3	0.846	0	0.438307279	0.508403406	0.095419565	0.114035243	0.254977851	0.134477041	0.2968993	0.189351252	0.265344567	0.234465254	0.687334826	0.274040765	0.442222329	0.531156057	0.40354186	0.354759487	0.358453971	-0.121678557	0.13606155	0.153606979	0.268816758	0.268816758	0.100051014	0.579921884	0.224317298	0.469929258	0.508403406	0.477944251	0.490050854	0.320125852	0.384583703
5356_at	CMK1	0.349	0	0.469929258	0.356605547	0.164884385	0.291592017	0.19759996	0.446148032	0.560642822	0.12973393	0.210896782	0.222632891	0.19759996	0.215914857	0.18606493	0.481968507	0.253257284	0.277533976	0.033569533	-0.183962835	-0.029982866	0.161653263	0.064917477	0.260151897	0.448114897	0.125006361	0.323732592	0.184424571	0.614845103	0.224317298	0.215914857	0.397828209	0.554273297
5357_at	GSY1	0.406	0	-0.150559677	-0.248534836	-0.623866862	-0.257010618	-0.227741076	0.110915901	-0.002882509	0.253257284	-0.647084213	-0.248534836	-0.318461465	-0.162210036	0.18606493	0.304006187	0.049904906	1.380821784	0.078563669	0.253257284	0.795859283	1.052894948	0.98279071	0.258425153	0.481968507	1.098505545	0.469929258	0.080087911	0.267079618	0.929610672	0.279283757	0.005782353	-0.079975377
5358_at		0.864	0	-0.416839742	-0.483364361	-0.549915554	-0.544979883	-0.481298942	-0.389566812	-0.506906555	-0.210388864	-0.564622052	0.03948829	0.007231569	0.199255376	-0.237563718	-0.024319679	-0.368489001	-0.364012054	-0.310340121	-0.435095152	-0.301002256	0.307572802	0.158429363	-0.212880566	-0.236339539	-0.164786278	0.267079618	0.634867407	0.369594529	0.763660461	0.098505545	-0.173767068	-0.401630467
5359_at		0.483	0	-0.479230561	-0.055195654	-0.025737561	-0.227741076	-0.282143229	-0.352758525	-0.50589093	-0.250961574	-0.439357178	-0.277389699	0.15682011	0.236163541	-0.35952117	0.40927823	-0.09895848	0.816037165	-0.032806145	0.395928676	0.687334826	1.148800661	1.01449957	0.215914857	0.06340917	1.011587974	0.550042516	0.564904848	0.432454552	0.628162383	-0.088141597	0.095419565	0.086201035
5360_at		6.203	0	-0.556797247	-0.512985335	-0.42867841	-0.185232254	-0.313826296	-0.24610401	-0.324234562	-0.324234562	-0.438292852	-0.642470537	-0.436161839	-0.316145742	-0.045442971	0.024736678	-0.362890643	0.081613766	-0.210388864	-0.024319679	0.242976753	0.084670324	0.217591435	0.06039728	-0.511973982	-0.113700499	-0.12035194	-0.071762669	-0.293958979	-0.150559677	0.069451881	-0.172487516	-0.265436896
5361_at	FAB1	0.721	0	-0.172487516	-0.339137385	-0.056583528	-0.096261853	-0.125651102	0.072482754	0.09696173	0.160040413	-0.272620455	0.241270432	-0.151858817	-0.22650853	-0.166072676	0.036525876	-0.044044333	0.09696173	-0.187767747	0.045431429	0.066427362	0.13606155	0.329159664	0.153606979	0.300448367	-0.002882509	-0.03562391	0.139235797	-0.067638717	0.017417053	0.020340448	-0.005759269	-0.171206827
5362_at		1.154	0	0.194294815	0.420819852	0.120294234	0.03209363	0.030619235	-0.09895848	-0.10433666	-0.237563718	0.327348371	0.06340917	0.048412205	-0.201633861	-0.264236151	-0.168642036	-0.126972856	-0.097610797	0.40545145	0.267079618	0.36215794	0.190997225	0.3382504	0.330973234	-0.018634174	-0.049630768	0.024736678	0.007231569	-0.211635253	-0.241230036	-0.074505436	-0.168642036	-0.310340121
5363_at	ATG18	0.932	0	-0.3950628	-0.113700499	-0.50589093	-0.25821739	-0.207892852	-0.138814469	-0.136191386	-0.313826296	-0.057970069	0.125006361	-0.264236151	-0.105678078	-0.074505436	0.161653263	-0.063502942	-0.6617496	-0.618238656	-0.557777671	-0.325386415	-0.077242999	0.06340917	-0.176322773	-0.290424404	-0.265436896	0.123433941	0.522840789	-0.004321606	0.16326792	-0.004321606	0.125006361	0.057391664
5364_at	ROG3	0.366	0	-0.483364361	-0.032806145	-0.443606651	-0.327687364	-0.305678743	-0.09085343	-0.031395196	-0.33571191	0.001443417	-0.008630305	-0.326537348	-0.153156788	-0.112366523	-0.160920188	-0.149259365	0.597277823	0.212567535	-0.10701825	-0.175045486	-0.039840265	0.120294234	-0.166072676	0.078563669	-0.044044333	-0.078609835	0.345564459	-0.207892852	-0.002882509	0.158429363	-0.240008965	-0.140124224
5365_at	PES4	0.202	0	-0.010063683	0.189351252	0.066427362	0.011587974	0.100051014	0.13606155	-0.008630305	-0.303342394	0.158429363	0.325539348	0.092340172	-0.039840265	-0.142740172	-0.105678078	0.109358756	-0.312665174	-0.021479727	-0.133563526	-0.051024003	-0.079975377	-0.138814469	-0.001441974	0.15521265	-0.254594043	-0.049630768	0.005782353	-0.071762669	-0.158337027	0.174621396	0.077041036	0.087733372
5366_s_at	LSB3	6.944	0	0.066427362	0.790858602	0.637109357	0.166502663	0.241270432	0.394031641	0.446148032	-0.032806145	0.038006323	0.378944497	0.567040593	0.086201035	0.179514657	0.286304185	0.394031641	0.13289427	-0.650764559	-0.587845009	-0.216610069	-0.034215715	0.242976753	0.200912694	-0.202887833	0.051399153	0.270555993	0.145605322	0.430508908	0.270555993	0.459972731	0.205896101	0.217591435
5367_at	LPD1	14.74	0	0.128156351	0.541617996	0.087733372	0.184424571	0.095419565	-0.291603558	0.446148032	0.420819852	0.316528107	0.314732593	0.64385619	0.061902439	-0.012926174	0.57132159	0.199255376	0.554273297	-0.01720929	-0.23511432	0.00433459	0.261880711	0.473931188	0.384583703	0.309359421	0.662003536	0.582079992	0.875671865	0.320125852	0.380821784	0.125006361	0.01449957	0.488026018
5368_at	SMX2	7.735	0	0.671163536	0.724992953	0.010134377	0.401634795	0.307572802	0.329159664	0.775959726	0.104697379	0.373327247	0.194294815	0.477944251	0.209227962	0.168122759	0.49410907	0.251538767	0.234465254	0.192645078	0.23786383	0.471928835	0.256700472	0.161653263	0.351074441	0.793356776	0.17625064	0.307572802	0.514573173	0.454031631	0.200912694	0.588573754	0.086201035	0.327348371
5369_at	GNA1	10.25	0	-0.396159489	-0.5360529	-0.789937869	-0.260627908	-0.158337027	0.260151897	0.514573173	0.17299399	-0.39835037	-0.840765337	-0.413594082	-0.507921465	-0.381837084	-0.020057652	-0.3068455	-0.276198865	-0.780730036	-0.177598929	0.19759996	-0.163498732	-0.296310561	-0.248534836	0.341902795	-0.421155961	-0.444667067	-0.506906555	-0.011495639	-0.379620962	0.126580497	-0.247319935	-0.847996907
5370_at	MDJ1	3.154	0	0.15682011	0.659722595	0.655171503	0.40545145	0.279283757	0.286304185	0.621488377	-0.121678557	-0.216610069	0.694321257	0.74178261	0.279283757	-0.352758525	0.168122759	-0.379620962	-0.230203013	-0.712815854	-0.464668267	0.112474729	0.763660461	0.698997744	0.418889825	0.008682243	0.150400989	0.40545145	0.736965594	1.12973393	0.694321257	0.632628934	0.051399153	-0.297484916
5371_at		0.647	0	0.093879047	0.190997225	0.052894948	0.20756107	0.450084446	0.106249498	0.200912694	-0.222804561	-0.332278283	-0.275007047	-0.060739158	0.125006361	-0.056583528	0.090802937	0.03948829	-0.284514133	-0.084064265	0.15682011	0.229382353	0.084670324	0.1376478	-0.119024103	0.4639471	-0.253384236	-0.178873958	-0.028569152	-0.057970069	0.013043037	0.182786076	-0.069014678	0.049904906
5372_at	HSP12	9.452	0	0.318325858	0.215914857	0.529072743	0.268816758	0.236163541	-0.510961919	-0.59645814	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	PREDICT	4.330610338	4.310432456	3.938984225	3.884700356	2.988504361	2.846843212	2.450084446	2.279283757	2.506352666	3.251538767	3	2.490050854	1.268816758	0.416962376	-0.711054322	-1.374065718
5373_at	IES1	1.465	0	-0.079975377	0.215914857	-0.121678557	-0.22650853	-0.204140717	-0.025737561	-0.022900402	0.045431429	0.181149439	0.242976753	0.069451881	0.126580497	-0.173767068	-0.062121712	-0.123003954	-0.263034406	-0.010063683	0.051399153	0.144010303	0.226003675	0.058893689	-0.044044333	-0.15704371	-0.113700499	0.246395464	0.432454552	0.18606493	0.086201035	-0.03562391	-0.151858817	-0.247319935
5374_at		0.178	0	0.061902439	0.126580497	0.205896101	0.179514657	0.10780329	0.184424571	0.093879047	-0.081339627	0.052894948	0.142417045	0.128156351	0.13606155	-0.092207438	-0.063502942	-0.045442971	-0.067638717	0.181149439	0.150400989	0.128156351	0.06340917	0.092340172	0.1376478	0.701341684	-0.133563526	-0.039840265	0.18606493	0	0.110915901	0.06340917	0.09696173	0.148800661
5375_at		0.15	0	0.03209363	0.158429363	0.118726939	-0.007195501	0.067938829	0.049904906	0.055891201	-0.018634174	0.017417053	0.514573173	0.052894948	0.174621396	-0.121678557	-0.024319679	-0.01720929	-0.125651102	0.115597447	0.027674958	-0.002882509	0.054392297	-0.007195501	0.125006361	0.430508908	-0.140124224	-0.071762669	0.115597447	-0.066261442	-0.046840254	0.03948829	-0.042644337	0.109358756
5376_at	HXT10	0.182	0	0.174621396	0.202571918	0.117161344	0.069451881	0.239566125	0.263611599	0.13289427	-0.081339627	0.115597447	0.17299399	0.224317298	0.187707155	0.046921047	-0.01720929	0.169744676	-0.089498151	0.139235797	0.10159814	0.304006187	0.187707155	0.123433941	0.10780329	1	-0.051024003	-0.092207438	0.110915901	0.194294815	0.117161344	0.10159814	0.106249498	0.215914857
5377_at	AUA1	0.415	0	0.459972731	0.592919225	0.084670324	0.229382353	0.251538767	0.214240226	0.49410907	0.268816758	0.382701517	1.098505545	0.612637459	0.510457064	0.371459681	0.343732465	0.261880711	-0.158337027	0.246395464	0.195946441	0.305788392	0.166502663	0.179514657	0.545824107	0.300448367	0.236163541	0.249822294	0.685013515	0.520769439	0.394031641	0.734563104	0.606034724	0.286304185
5378_at	WWM1	18.5	0	-0.108357178	0.152003093	-0.010063683	-0.073134705	0	0.054392297	0.179514657	-0.186500558	0.18606493	0.531156057	0.219269964	-0.056583528	0.049904906	0.214240226	0.330973234	0.123433941	0.152003093	0.164884385	0.327348371	0.17625064	0.249822294	0.411195433	0.241270432	0	0.209227962	0.123433941	0.086201035	0.033569533	0.479954976	0.246395464	0.182786076
5379_at	CDC4	1.027	0	0.086201035	0.481968507	0.066427362	-0.509949146	-0.037030731	0.158429363	0.234465254	-0.015782997	0.550042516	0.395928676	0.215914857	-0.096261853	-0.018634174	0.081613766	0.242976753	-0.243669081	0.224317298	0.02180437	-0.022900402	0.01449957	-0.097610797	0.128156351	-0.011495639	0.06039728	0.377069649	0.701341684	0.118726939	0.092340172	0.347398782	0.106249498	0.260151897
5380_at	SMC1	1.512	0	-0.250961574	-0.150559677	0.013043037	-0.243669081	-0.012926174	0.16326792	-0.192825404	-0.265436896	-0.481298942	-0.005759269	-0.222804561	0.067938829	0.270555993	0.110915901	-0.042644337	0.058893689	-0.038436182	0.030619235	-0.259423152	0.147202107	-0.094911647	0.341902795	0.145605322	0.023269779	-0.063502942	0.080087911	-0.015782997	0.590744853	0.492078535	0.150400989	0.174621396
5381_at	BLM10	2.326	0	0.327348371	0.343732465	0.424687669	0.377069649	0.13289427	-0.010063683	-0.298658316	-0.451013243	0.139235797	0.588573754	0.841662973	0.724992953	0.36215794	0.19759996	0.089267338	-0.097610797	0.454031631	0.020340448	-0.042644337	0.202571918	0.224317298	-0.024319679	-0.463622457	-0.372952098	0.345564459	0.314732593	-0.008630305	0.384583703	-0.319617934	-0.272620455	-0.618238656
5382_at	BLM10	3.25	0	0.40545145	0.327348371	0.367731785	0.131313235	0.070966521	0.09696173	-0.018634174	-0.440420721	0.00433459	0.288064643	0.575615328	0.438307279	-0.079975377	-0.123003954	-0.191562651	-0.051024003	0.214240226	0.087733372	0.064917477	0.045431429	-0.108357178	-0.025737561	-0.09085343	-0.078609835	0.226003675	0.641603738	0.232768963	0.430508908	-0.005759269	-0.041242982	0.011587974
5383_at	SEC4	9.871	0	0.229382353	0.275786313	0.232768963	-0.010063683	0.147202107	0.411195433	0.477944251	0.241270432	0.212567535	0.118726939	0.148800661	0.139235797	-0.210388864	-0.005759269	0.095419565	0.110915901	0.234465254	0.070966521	0.121863233	0.054392297	-0.310340121	0.052894948	0.261880711	0.03209363	-0.028569152	-0.211635253	0.081613766	-0.202887833	0.13606155	0.01449957	0.06039728
5384_at	VTC2	6.112	0	-0.109694865	0.184424571	0.055891201	-0.261831659	-0.22650853	-0.005759269	-0.056583528	-0.128293401	0.249822294	0.567040593	0.321928095	0.232768963	-0.153156788	0.179514657	0.110915901	-0.357270476	-0.044044333	-0.09085343	-0.052415894	-0.115033243	-0.630405471	-0.029982866	-0.255802837	0.040971781	-0.097610797	0.318325858	0.074000581	0.01887801	0.007231569	-0.069014678	0.089267338
5385_at	MSH4	0.227	0	-0.020057652	0.251538767	0.53951953	-0.039840265	-0.10433666	0.212567535	-0.085424656	-0.029982866	0.160040413	0.281035664	0.083141235	0.01449957	-0.236339539	0.048412205	-0.066261442	-0.222804561	0.125006361	-0.186500558	-0.042644337	-0.147957881	-0.224040274	-0.084064265	0.232768963	-0.177598929	-0.038436182	0.106249498	-0.005759269	0.001443417	-0.067638717	-0.025737561	0.002888279
5386_at	SPB4	7.872	0	0.378944497	-0.077242999	0.550042516	-0.32998465	-0.177598929	-0.201633861	-0.507921465	-0.162210036	-0.276198865	0.030619235	0.001443417	-0.075874867	-0.275007047	-0.387362541	-0.22650853	-0.692427198	0.286304185	-0.109694865	-0.440420721	-0.397255346	-1.064882852	-0.331131922	0.011587974	-0.053806444	-0.261831659	0.061902439	0.120294234	-0.2880632	0.070966521	-0.209141398	-0.286881148
5387_at	DEG1	3.424	0	0.282789701	-0.252173413	-0.347098671	-0.209141398	-0.199122642	-0.070389328	-0.175045486	0.232768963	-0.10701825	-0.015782997	-0.051024003	-0.074505436	-0.388465097	-0.574343754	-0.282143229	-0.007195501	0.537424112	0.066427362	-0.097610797	-0.474046599	-1.163498732	-0.331131922	-0.404903122	-0.32308179	-0.290424404	-0.35952117	-0.462575888	-0.508935662	-0.077242999	-0.549915554	-0.80240004
