ProbeID	geneName	"absolute expression, parental strain t=0 (arbitrary units)"	wt t=0	wt t=10	wt t=20	wt t=30	wt t=45	wt t=60	wt t=90	wt t=120	gat1-deletion t=0	gat1-deletion t=10	gat1-deletion t=20	gat1-deletion t=30	gat1-deletion t=45	gat1-deletion t=60	gat1-deletion t=90	gat1-deletion t=120	gcn4-deletion t=0	gcn4-deletion t=10	gcn4-deletion t=20	gcn4-deletion t=30	gcn4-deletion t=45	gcn4-deletion t=60	gcn4-deletion t=90	gcn4-deletion t=120	leu3-deletion t=0	leu3-deletion t=10	leu3-deletion t=20	leu3-deletion t=30	leu3-deletion t=45	leu3-deletion t=60	leu3-deletion t=90	leu3-deletion t=120
4830_at	ERG1	9.454	0	-0.432280562	-0.671100365	-0.67353201	-0.221197664	-0.087758506	0.607019632	0.254745597	0.033780543	-0.095889135	0.414388866	0.68406748	0.571523447	0.453914136	0.092489393	0.484772742	0.37610346	0.784925801	0.253466159	0.015329396	0.150002839	-0.98044955	0.069553499	-0.0141066	0.095348764	-0.171375291	0.784925801	0.283863808	0.458363125	0.603006849	0.198678641	-0.181376086
4831_at		0.029	0	-0.971430848	-1.068947354	-0.109877618	0.396890153	0.918386234	2.070389328	2.03562391	-0.240134004	-0.043943348	0.650764559	1.887525271	0.306456686	2.468148836	1.471621028	0.009586049	0.061200156	-0.189899701	0.5360529	0.626049693	-0.853779259	1.963474124	0.545968369	0.810100299	0.184809238	-0.268816758	-0.49410907	0.600904045	1.128733314	1.589763487	1.432959407	1.747029277
4832_at	ATF2	1.099	0	-1.015824967	-0.635682259	-0.455829382	-0.057528147	0.177482961	1.743377873	1.680938052	-0.062998088	-0.251538767	0.170507791	0.293316973	0.871843648	1.060361867	2.390817739	1.8259706	-1.208470045	-0.843544545	-0.512700759	-1.260937465	0.344828497	-0.370272487	0.878279473	1.073508669	-0.660344313	-0.477578966	-0.061628657	-0.160773303	0.919080004	1.569137533	1.481674692	2.049313935
4833_at	PBP1	10.46	0	-0.130542011	-0.043398912	-0.296942335	0.111429669	-0.077190594	0.189694198	0.16653452	0.282191315	0.056790381	0.454118513	0.381870635	0.113980629	0.059439716	-0.111941818	-0.025040172	0.10887419	-0.041978377	-0.061994287	-0.287990385	0.052807234	-0.748643288	-0.059117813	-0.509204615	0.276509617	0.387152916	0.555190256	0.020539855	0.273089826	0.332344115	-0.025040172	0.162843502
4834_at	OKP1	1.019	0	0.056855504	0.502500341	0.285257144	0.002826044	-0.090471591	0.347721231	0.482392767	0.570748642	0.075767508	0.202863256	-0.066575475	-0.047447162	-0.094996514	0.326447112	0.296817263	-0.0814641	-0.136372442	0.121990525	-0.018505469	0.357689989	-0.3541085	0.468148836	0.780433623	0.304854582	-0.002831591	0.121990525	0.005646563	-0.032903742	0.605559406	0.464053177	0.174318681
4835_at	RNR4	20.78	0	-0.102856958	0.253387031	-0.620063224	-0.293894695	-0.05952732	0.599674491	0.287915304	0.111514626	-0.17783492	0.149564259	0.491246668	0.551698225	0.213827928	0.290755703	0.402644348	-0.265243773	0.151440651	0.098605095	-0.171566071	0.311043144	-0.314467012	0.137623432	0.249304369	0.477351111	0.388924896	0.487785306	0.042413131	0.215024639	0.619692655	0.304312313	0.558785095
4836_at	TIM13	17.04	0	-0.073817905	0.246130707	-0.483193526	-0.083652875	-0.048206216	0.141799401	-0.048206216	-0.235845377	-0.571018832	-0.220968011	-0.117234987	-0.097173169	-0.466720196	-0.277310797	-0.326358387	0.054005602	0.126370185	-0.040349331	0.030160219	0.165393272	-0.394832965	0.162370496	-0.376033208	0.218747431	0.102912484	0.31784169	-0.072927133	-0.07025811	0.190092432	-0.168645083	-0.045582497
4837_at		2.704	0	0.19570855	0.320967757	-0.306015856	0.104398675	0.266585657	0.240187337	0.553146968	-0.163605405	0.127529536	-0.393684764	-0.129366354	-0.98567111	-0.463303552	-0.270198974	-0.178014464	0.621301694	0.011686106	-0.087396175	-0.016629129	-0.262501161	-0.3950868	0.202676983	0.421556212	-0.225863328	-0.545765713	-0.442135373	-0.304697724	-0.544209407	0.04515353	-0.290929569	-0.181034551
4838_at	QCR9	17.67	0	0.159080392	-0.198359655	-0.766049182	-0.353478215	0.091725931	0.274270733	0.142904038	0.013812797	0.204424735	-0.674598143	-0.682438186	-0.624650756	-0.604649465	-0.519093882	-0.320479677	1.123512234	0.342179453	0.316841007	1.098185228	0.561615502	0.361372167	0.199456283	0.594429055	0.113019586	0.065439564	-0.124410596	-0.203991156	-0.320479677	0.077095572	-0.391526733	-0.222923192
4839_at	UBR1	1.269	0	0.316921103	0.733781338	0.395883236	0.444274721	-0.406730936	-0.087817879	0.007930028	-0.349163087	0.360043467	0.587232674	0.687272346	0.397608948	0.508768009	0.389826936	-0.123260708	-0.06982145	-0.033325382	-0.187784787	0.42240254	0.293940447	0.391559904	-0.114625484	-0.535825722	0.186240996	0.768205168	0.624552268	0.156992768	0.579651495	-0.129460525	-0.133193244	0.200151386
4840_at	TYS1	7.629	0	0.50940198	0.89928208	0.137503524	0.112885924	0.209095599	0.3903893	0.293437599	0.544828247	0.758845784	0.849781576	1.088996926	0.621800328	0.500073603	0.69370434	0.486641842	-0.195511163	0.061810164	0.108157208	0.4744454	-0.155579069	-0.185585313	0.29081241	0.220662636	0.595762671	0.374579183	0.677244435	0.350163535	0.216274824	0.505411488	0.330900436	0.619340699
4841_at	TFG1	1.197	0	0.488691817	0.762982307	0.580137429	0.081926837	0.001203751	0.197754096	0.053198388	-0.085582422	1.024478343	0.582551982	0.92206439	0.430012671	0.143185154	0.504906838	0.096642568	-0.088140392	-0.253432407	-0.097129176	0.805633534	-0.064020864	-0.075395654	0.385534749	0.508297428	0.517580668	0.572059608	0.708752857	0.548374867	0.402944427	0.322409716	0.181917548	0.659284181
4842_at	BTN2	1.902	0	-0.209311226	0.910877825	1.399124384	0.318436539	0.309899857	0.664839134	0.624593309	-0.822597484	-0.735450158	0.439095504	0.788056918	0.259492185	-0.821257312	-0.117626814	-0.619099375	0.121355206	-0.748127701	0.155788703	0.133155038	0.874951474	-0.572131752	0.621147184	0.10029359	0.618680616	0.666750622	1.049187549	0.6974625	0.316611497	0.434054048	0.041105203	-0.012945886
4843_at	SKN1	1.858	0	-0.685385372	-0.327955129	-0.173810527	-0.333811816	-0.326008172	-0.685385372	-0.584186649	0.082203451	0.93532279	0.349142311	0.09170211	0.154406875	-0.162474697	0.305852028	0.211151308	1.232115761	-0.012470699	0.155103998	0.088786101	0.333830184	-1.098759822	-0.457299031	0.053326373	0.974949864	0.673505335	0.317108483	-0.109604068	0.356434804	0.263810257	-0.018746707	0.221837987
4844_at	THI4	1.64	0	-0.041018815	0.105910104	0.138222654	0.011383996	-0.175540536	0.118112277	-0.517968195	-0.358431429	-0.361816714	-0.694517587	-1.82549114	-1.674734974	-1.385738775	-1.104820277	-1.172564883	0.413058041	-0.06381068	-0.093519736	0.114056343	-0.050092399	-1.249906972	-0.041018815	-0.316224869	-0.60087474	-0.42061626	-0.43718554	-0.758518587	-0.619663592	-0.435995689	-0.92047134	-0.885943657
4845_at	ENP2	4.806	0	0.73864531	-0.007824397	-1.327039242	-0.397240339	-0.240817124	0.000900091	-0.25507312	0.112542256	-0.311312849	0.533535876	0.792486755	0.874332692	0.095227474	-0.660590987	-0.312803237	-1.669633142	0.656870704	0.007483652	-0.440572591	-0.51667557	-1.6572739	-0.461909767	-0.905053507	-0.432449287	-0.898884539	0.547156042	0.003896343	-0.194747475	0.259177667	-0.438130793	-0.575837642
4846_at		1.225	0	1.932857786	2.709463359	1.676526594	1.322398718	1.188373042	1.524073496	1.309637696	-0.449171629	1.729296373	2.971927939	2.401144007	2.106578951	1.911120687	2.149912849	1.979258494	-0.610487086	1.484670147	1.445024976	1.526117842	2.542369155	1.498896373	2.052572483	1.000588255	-0.990616585	1.52243593	1.805672871	1.159690287	1.55724036	1.48340813	0.97806421	0.934397975
4847_at	NAT2	5.086	0	0.716687848	0.529947397	-0.399335948	0.047150182	0.038339803	0.535045264	0.572906351	0.000567097	0.080791079	-0.01912773	0.065424472	-0.230117651	-0.42385613	-0.248867258	-0.022004491	-0.492819447	-0.052561958	-0.082278663	-0.151782529	0.047150182	-0.595779917	-0.06556196	0.529554506	-0.231115941	-0.272309658	0.126452302	-0.255961664	-0.469856198	0.283823352	-0.398961951	-0.210623708
4848_at	RPL24B	198.1	0	0.079343041	0.116764547	-0.453161271	0.066186687	0.124801828	0.319448416	0.259873929	-0.090925785	-0.052655972	-0.158409011	0.275601512	0.166927112	-0.110448238	-0.167377424	0.123465387	-0.483386224	0.099195292	0.126137033	0.066882126	-0.35209831	-0.875191493	-0.23262307	-0.300959785	0.048690862	-0.22069293	0.251945371	-0.064030702	-0.173113761	0.297098932	0.015933461	-0.087826563
4849_at		2.371	0	-0.569836602	0.326300637	-0.654424593	-0.264251357	-0.489080763	-0.230321013	-0.023299449	-0.291535439	0.006674942	-0.21965803	-0.796146526	-0.486522037	-0.461181308	0.007280226	-0.27819764	0.469350117	-0.751432398	-0.76998159	-0.38454559	-0.38216556	-0.489934682	-0.454498285	-0.834677764	0.482469593	0.649198611	0.374013155	-0.01221595	0.521550788	-0.033845966	-0.410179936	0.206491425
4850_at		0.321	0	0.554779496	0.780218793	0.095347877	0.33441904	0.305707743	-0.264827687	0.433954713	0.039770529	-0.064130337	0.839008124	0.895495315	0.767115205	0.36952284	0.107874975	0.366050649	0.420627181	0.795787595	-0.460552158	0.646363046	0.560866826	-0.131244533	-0.275634442	-0.050146108	0.563900886	0.379889556	0.602773777	0.853958465	0.341508464	0.643497712	-0.418027541	0.410550109
4851_i_at		6.139	0	0.205103106	0.158497031	-0.428572209	0.10619334	0.407676043	0.519428801	0.487271813	-0.290263931	-0.974844203	-1.098696751	-0.713272937	-0.361831802	-0.381899117	-0.16801716	-0.361831802	0.146447197	0.01565749	-0.66590509	0.142408115	-0.173041674	0.095677065	0.548798066	0.832114828	-0.151742043	-0.896209878	-0.249470307	-0.580153709	-0.126129103	0.270845443	-0.532134285	-0.362435819
4852_s_at	RSR1	8.372	0	0.259209953	0.098880773	-0.409705962	-0.033467424	0.24575849	0.531309743	0.409469991	0.141211107	-0.899671949	-0.893257109	-0.448211042	-0.087365924	-0.05532282	-0.349851254	-0.09728518	0.153656257	-0.113224676	-0.246485195	0.074870451	-0.42558647	0.036745546	0.499974395	0.750957469	0.137456531	-0.733752847	-0.02257513	-0.039652811	-0.183688554	0.532501463	-0.138796377	-0.159431223
4853_at	RSR1	1.445	0	0.271986007	0.136051573	0.013900817	0.046146613	0.302239151	0.476562753	0.470094869	-0.019082217	-0.660223903	-1.044581203	-0.543655526	-0.289617478	-0.052836991	-0.327926835	-0.132622987	0.353116314	0.116858007	-0.334202161	0.298187772	-0.458932847	-0.114147544	0.330284648	0.839212502	0.110402985	-0.548025126	-0.336719954	0.083348745	-0.355744779	0.472973065	-0.685674531	-0.155777169
4854_at		0.188	0	0.556698648	1.048782373	-0.111031313	0.913491006	0.652076696	0.941583313	1.63005039	0.380272081	0.535789658	-0.21351427	0.652076696	0.577308928	0.362570079	0.612683258	0.448984831	0.622632918	0.63742992	0.607682577	1.030214613	0.172467196	0.602664502	1.212544635	1.720845928	0.454565863	-1.102810806	0.685685089	-0.258461676	0.138197293	0.493040011	0.232173442	0.577308928
4855_at		0.436	0	0.899166779	1.560547079	0.81909758	0.26742952	-0.084988942	0.185612572	0.763785907	0.26742952	0.870562223	0.11115358	0.022926397	-0.060683036	0.26742952	0.162201185	0.31862295	0.640021518	0.09578927	-0.120437778	0.315973372	-0.405167255	-0.057243952	0.00658766	0.70221628	0.313318918	0.11115358	0.685891409	0.141399867	-0.295756039	0.185612572	-0.167863125	0.248101259
4856_at	CYS4	12.14	0	1.004686101	1.115778827	0.223054313	0.743084144	0.764227042	0.199446796	0.583337598	0.304209369	0.540679778	0.544758417	1.43297261	1.105322874	0.514299841	0.75016626	0.510968173	-0.631697952	-0.044650366	-0.060672259	0.282880245	-0.100885856	-0.008342057	0.058223341	-0.01433034	0.175446542	0.372805734	0.958960734	0.602247093	0.590457735	0.719463386	-0.3547993	0.421528726
4857_at	PTI1	0.514	0	-0.371804001	0.183864193	-0.162938571	0.168990916	-0.06006139	0.013939191	0.237124085	-0.019743935	-0.508582735	-0.419713986	-1.188249659	0.324726729	0.683314898	0.049563101	-0.607549185	-0.746333776	-0.438573013	-0.246877389	0.158989524	0.225191055	0.71437891	0.131122731	-1.500633981	0.315751925	0.481419339	0.676319999	0.469329645	0.830775166	0.852658284	0.215573053	0.168990916
4858_at	CHO2	5.084	0	-0.290705026	-0.242917997	-0.057889212	0.197248109	-0.06499464	-0.183715456	0.120248839	0.198732109	-1.309217043	-0.501862121	-0.387961873	0.164714145	0.572329281	0.50714912	-0.096499059	-0.870125354	-1.582411315	-1.89840413	-1.12529877	-0.468111007	-0.051112525	-0.431300624	-1.006540267	0.150981355	0.519671041	0.375781004	0.123377765	0.488867841	-0.305004792	-0.58709194	0.296222763
4859_at	MTR3	2.355	0	0.133824742	-0.206356673	-1.381944861	-0.569128627	-0.203533394	-0.367652774	-0.000612479	-0.344142829	-0.788495895	-0.474203369	0.097084195	-0.385940142	-0.670742363	-1.012299265	-0.975711631	-1	0.238226296	-0.262544609	0.099943849	-0.302766901	-0.36449589	-0.355849912	-0.51474814	-1.152275274	-0.885842292	-0.172836597	-0.202123824	-0.658125374	-0.248654861	-1.196499274	-1.174217827
4860_at	NSR1	17.37	0	0.902026636	-0.059340162	-1.090039751	-0.028517661	-0.355091096	-0.143987819	-0.499078509	0.178655894	0.041746614	0.665947426	1.112554665	0.475402119	0.600629308	-0.302931014	0.103345491	-1.254868639	1.167200172	0.227000369	0.375230538	-0.571282471	-0.457429381	-0.557771691	-0.964803567	-0.360412343	0.187434553	0.640067373	0.353293874	0.09014244	0.51720352	-0.229038016	-0.576227022
4861_at		0.0638	0	3.012745229	-0.555215157	0.709998547	2.80862658	2.441509711	0.149997958	0.763437806	0.936274403	1.048167283	2.321928095	1.248864633	2.267480311	1.840059087	0.394859618	1.91281543	1.858595039	3.053540455	2.66857862	2.370095378	2.258202498	2.64385619	1.121629445	2.146985019	1.769980652	2.497777931	2.615073289	1.399930607	1.131825212	2.206079767	1.069540934	0.230005606
4862_at	RTS3	2.39	0	1.317456117	1.458279241	1.016200115	0.023342184	-0.35457586	0.282413139	0.794453917	-0.337702041	2.145789946	1.265194919	0.070073234	-0.362311509	-0.879102507	0.775896972	0.538152818	-1.082568644	0.337412054	0.9624062	1.108358298	1.310174667	1.183338068	0.551388645	0.402766905	0.084940615	1.852247858	0.052144141	0.026307642	0.035756354	0.780822052	0.50452204	1.038402693
4863_at	TIF4631	3.343	0	0.123156075	-0.246391369	-0.933395763	-0.360291474	-0.50891409	-0.271168136	-0.553173922	-0.467164078	-0.317727792	0.16839022	0.738948799	0.670935724	0.350970895	-0.544338492	-0.25666336	-1.504011129	0.232220083	-0.518770286	-0.579364811	-0.97434381	-1.128043194	-0.866581208	-1.33994438	0.041253045	-0.261309725	0.06206551	-0.07845798	0.115609959	-0.257178884	-0.765577889	-1.307547172
4864_at	GTR2	1.179	0	-0.272356393	0.294278062	-0.397216223	-0.205980715	-0.498938757	-0.287199065	0.207998702	0.075039436	-0.002447321	-0.210217708	-0.194742527	-0.833883738	-0.183591206	0.306193023	-0.469861524	-0.403671245	-0.471555823	-0.681009189	0.158468486	-0.398827273	-0.044699808	-0.113135758	-0.241675139	-0.048488068	-0.044699808	-0.29918414	-0.511084187	-0.419936299	-0.175283918	-0.410155278	-0.416668585
4865_at	COG2	1.009	0	0.390547829	0.684307707	0.072428473	0.555135799	0.257070383	0.654671473	0.541460862	0.272525855	0.471071534	0.209684981	0.349656761	0.133602588	0.217077115	0.391637067	0.189785424	0.403564715	0.287817507	0.316776629	0.858276498	0.267787936	0.047766419	0.271342833	0.27015884	0.386182637	0.169607542	0.844023632	0.072428473	-0.034695741	0.598233114	-0.163155954	0.456571964
4866_at	MEP1	6.847	0	-0.375418036	-0.175175057	-0.806301937	-1.403287737	-1.388871756	-1.087278514	-1.143879947	-1.038428598	-1.994952666	-1.979084948	-1.899116643	-2.623823885	-2.385015016	-1.178270714	-1.208624076	-0.572168291	-1.674705054	-1.676050852	-1.164038159	-1.400504222	-1.36208862	-1.493539473	-1.105748866	0.167863606	-0.985744833	-1.026362977	-2.012696137	-1.610253082	-0.921288024	-0.881544014	-0.365884474
4867_at		0.653	0	-0.34191957	0.681652137	0.148690359	0.415037499	-0.033474705	0.276209794	0.24304293	-0.160854011	0.037022131	0.077305726	0.226169112	-0.136400967	0.212907213	0.576111583	0.166489427	0.073117929	-1.044807796	-0.470503776	0.021892606	-0.344718204	-0.734761323	-0.088704225	0.180182907	0.529496224	-0.081683798	0.350756748	0.006602735	-0.158389971	0.222392421	-0.183221824	0.711595939
4868_at	PPT1	0.534	0	0.732644527	0.450332514	-0.405183599	0.64396405	0.039892727	0.38781603	-0.024476092	0.114024456	0.283118652	0.379548414	0.487351704	0.605489903	0.688148977	0.540231263	0.078711976	-0.243216119	0.829906449	0.093951854	0.381619764	-0.679690789	-1.041027269	-0.349149564	-0.423150145	0.49119377	0.063309391	1.149709138	0.676385528	0.880584833	0.66962024	-0.342295893	0.320309211
4869_at	ASN2	25.12	0	0.650436404	0.613001174	-0.086382847	0.333357187	-0.019077428	-0.254319956	0.388360281	0.420039571	0.815185114	0.590293614	0.531512767	0.579957433	0.566835267	0.280908337	-0.149956215	-0.817830738	-0.218463831	-0.151231188	0.022225557	-0.222478569	-0.250215753	-0.106027523	-0.877775119	-0.022573319	0.759620881	0.833026026	0.448515299	0.30528114	0.539832374	0.124808042	0.308994524
4870_at		2.101	0	-0.050993804	-0.167182234	-0.546696077	-0.260291638	-0.524806491	-0.400922333	-0.114219468	-0.150326338	0.072936356	0.004796426	-0.170268214	-0.134418277	-0.293554093	-0.198343166	-0.773104353	-0.661421564	-0.504217221	-0.14272919	0.086574358	0.093023609	0.437172993	-0.249644394	-0.490652494	-0.863869817	0.002742767	0.211566499	-0.100173133	0.082690924	-0.075373923	-0.396398356	-0.433920609
4871_at		0.0807	0	-1.096763441	-0.708407984	-1.235400416	1.348175544	-0.942873238	-1.95309308	-0.010634164	-0.73755433	-1.321045443	-0.035756355	-1.613496337	-0.708407984	0.057126762	-1.026733842	0.703018262	0.886140566	-1.37041152	-2.352264174	-0.292649317	0.467914789	-2.618909833	-1.247927514	0.284360447	0.960618782	0.914522367	-0.600050806	-0.050310779	-0.316640264	0.024512398	-0.873292369	1.123469257
4872_at		0.929	0	-0.781602122	-0.133166451	-0.157183332	-0.721535553	-0.824913293	0.422001447	0.006191834	-0.068296611	0.114761062	0.104697379	-1.079727192	-0.202875423	0.004646365	-0.0489096	-0.808518855	1.752702559	0.248743749	-0.101198722	0.600392542	0.764621937	1.019261902	0.48209881	0.438121113	0.409208421	1.003873009	0.457455904	0.317577945	0.846272226	0.214392244	-0.279886324	0.060754031
4873_at	UTP8	3.83	0	0.658498553	-0.148200422	-0.793674656	0.130605835	-0.136976402	0.1958425	0.102820768	0.079488264	0.248145519	0.806655381	1.059390695	0.877034457	0.748891551	0.030185344	0.288170836	-1.566998751	0.878673883	-0.012101314	0.246241809	-0.249764532	0.089786931	-0.284202355	-0.285578754	-0.433354875	-0.104628543	0.554644937	0.371455161	0.24846256	0.662310796	0.098958128	-0.219195
4874_at	SYF2	1.253	0	0.789161805	0.152693213	-0.281094377	-0.27690658	-0.429684275	-0.403578384	-0.653885719	0.117069303	-0.08897363	-0.128671957	0.085973223	-0.299383296	-0.885053868	-0.768759677	-0.6466632	-1.097564778	-0.025535092	0.149585072	0.587261617	-0.175977671	-0.440572591	-0.707359132	0.018291149	-0.423499078	0.149585072	0.316857105	0.201533817	-0.724365557	0.090302394	-1.090197809	-1.002302786
4875_at		0.551	0	-0.08061846	0.667908576	0.888655024	0.048822479	-0.281975969	0.336490389	0.05638247	0.411111796	0.357041948	0.553253641	0.413075983	0.098489864	0.023332504	0.26216295	-0.553935605	-0.021061615	-1.201633861	0.644692293	0.653026776	0.757208814	0.108221402	0.326103771	0.2816445	0.823690295	1.566550464	0.927649156	0.572713955	0.29235498	0.028466655	0.093599367	0.120294234
4876_at		0.755	0	-0.443301352	-0.293115746	-0.034765419	0.020840343	-0.13597767	0.86402233	0.514573172	-0.19810777	-0.019210604	-0.969785387	-0.936533582	-0.176380024	-0.174225139	0.189301634	-0.086508994	-0.017277992	-0.562242425	-0.106915204	-0.263034406	-0.562242425	0.143389963	-0.562242425	0.29573857	0.030214613	-0.567888988	-0.169925002	-0.35035413	-0.019210604	0.583689721	0.067114195	0.473931188
4877_at	PHB1	3.688	0	0.122170199	0.599876556	-0.03323053	0.147106289	0.074313412	0.431756696	0.359220285	0.12755005	-0.082071133	-0.051757856	0.181653063	-0.051757856	-0.066425314	-0.050542273	-0.260299438	0.455051989	-0.2579593	-0.265461143	-0.12748761	0.53333976	0.8905556	-0.064379228	0.025583119	0.336171093	0.669639082	0.648588313	0.694984376	0.186815999	0.487492486	-0.625012399	-0.471803543
4878_at	PEX4	0.158	0	1.134200271	1.617854382	0.210679	1.363074077	0.816400061	1.834321969	0.852023971	1.13006054	1.632560881	1.516839779	2.013546531	1.468476758	1.004529658	1.541985428	1.465194174	-0.37036845	1.67863889	1.226275855	2.230148865	2.329168737	1.715023041	1.720540046	1.330973234	1.787779383	1.758579407	2.156758862	1.488016944	1.667256622	1.739685095	1.771925432	1.750512126
4879_at	CAF130	1.776	0	-0.17592501	0.459800604	-0.490306296	-0.180518122	-0.240639114	0.245746633	-0.075839145	-0.419102576	0.432387978	0.194166534	-0.004065077	-0.026216645	-0.108727438	0.076677272	0.269514799	-0.863013214	0.178469401	-0.117508324	-0.001624656	0.139937084	0.040032953	-0.113111201	-0.144176274	-0.229173927	-0.282487503	0.204772034	-0.196244995	0.142881361	0.217396573	0.16404954	0.028139274
4880_at	PRE9	9.775	0	0.02762552	0.514086093	0.205299332	0.110063551	0.041457517	0.548799841	0.561855085	0.047181937	-0.266343883	-0.082132324	0.363930409	0.161109199	-0.335234141	0.369652672	0.042890753	0.086629235	-0.166571566	-0.209780835	-0.38774983	-0.049693488	-0.115157506	0.637798812	0.662250261	0.071260461	0.141174812	0.646309754	0.601299687	0.069855148	0.472147378	-0.213027263	-0.118357807
4881_at	LSB1	14.4	0	-0.329436067	-0.038579747	0.325909767	0.152894422	0.007992238	0.441811131	0.473181646	-0.500289722	-0.118979423	0.38387285	0.360654253	0.054072987	-0.094171705	0.723640387	0.291126805	0.72909001	0.241994152	0.424000771	0.421758936	0.755440243	0.56204046	0.918020981	0.610744214	0.208573136	0.537402974	0.726670496	0.485398204	0.87715327	0.841817042	0.665456819	0.806166582
4882_g_at	LSB1	5.646	0	-0.373487427	0.030586534	0.332770693	0.017521285	-0.019030478	0.386331659	0.400530188	-0.284915292	-0.062656275	0.173129133	0.247537518	0.143598922	-0.219202451	0.481626124	0.135481494	0.346298267	0.052677263	0.310076376	0.341265487	0.506657166	0.427565334	0.68234486	0.444372888	0.056858635	0.279461561	0.682504054	0.598439789	0.554061489	0.669552091	0.574106442	0.456153109
4883_at		1.248	0	-0.837409116	-0.090570464	0.038747693	-0.212416299	0.035370333	0.243848575	0.101459524	-0.466378799	-0.373668425	-0.174118255	-0.111632079	-0.303564187	-0.671847918	0.266111336	-0.570595771	0.079764453	-0.541723924	-0.580925374	0.185117453	0.089567628	-0.163729767	0.077576893	-0.081986617	-0.336731051	-0.29929375	0.229142077	0.215279423	-0.328005046	-0.067389241	-0.370678383	0.049948798
4884_i_at		2.367	0	-1.825749073	-1.935657766	-1.940326687	-1.797942378	-2.047062037	-0.981837422	-1.521203057	1.191959513	2.410651883	1.19382501	0.323876367	0.842775028	1.051760086	0.134842542	0.881651393	4.11039513	3.057259985	2.042916402	2.194756854	0.949156323	0.799325383	1.573340133	0.879334873	0.582930249	-1.314635602	-0.168478767	-0.559299152	1.198610954	1.05264148	0.370805202	-0.373403011
4885_at		0.0458	0	0.95300252	0.469485283	-0.277907682	0.240770951	-0.009277814	0.933766302	0.264061601	0.85585344	2.109774858	0.428843299	0.389378544	-1.06946482	2.102615067	-1.205028802	-0.904580435	0.935379153	2.484986377	1.41734766	1.109774858	0.363254957	0.975125331	-0.539447841	1.109774858	1.484986377	1.517652566	-0.292935892	0.348803801	-0.358612066	0.688055994	1	2.245979242
4886_at	CBF2	0.516	0	0.138264372	-0.065653239	0.52513834	0.382584311	0.195432895	1.226770861	0.469795307	0.553935605	0.473819563	0.637031221	0.091888038	0.481834556	0.903351609	0.428923025	0.587750318	0.783641055	0.820450579	0.412244284	0.086641868	0.21720071	-0.410394126	0.408044296	1.035828079	0.445411148	-0.174816683	0.437190641	-0.143655751	0.725760139	1.081376552	0.388991553	0.339126355
4887_at	VPS62	0.679	0	0.29278175	0.719892081	0.921525942	0.255944982	0.313416596	0.604629535	0.587788545	0.515421568	0.243454037	0.476305438	0.236267497	0.212660884	0.135573497	0.266566097	-0.392582648	1.044908358	0.457887804	0.041820176	0.713437059	0.693896873	-0.589211973	0.527247003	0.847996907	0.412383046	0.238067491	0.902357379	0.546258972	0.278859373	0.557835323	0.027320606	0.527247003
4888_at	ESP1	0.673	0	-0.101984033	0.101247055	0.075070433	0.487565737	0.263391111	0.63681822	0.570621477	0.230929103	0.295138738	0.459820747	0.40267684	0.15798407	0.600574699	0.1845958	0.351588068	-0.239257846	0.349909539	0.532653627	0.867837819	0.208874736	0.405911583	0.354939277	0.315922219	0.322784039	0.516284555	0.249053651	0.056665852	0.29339319	0.505770333	0.265173316	-0.172603107
4889_at	TEL2	0.765	0	0.713420167	1.150966844	-0.140331414	0.578670755	0.671464851	1.405352568	1.027978156	0.8154042	0.57235145	0.127883231	0.15181474	0.003761919	0.234182714	0.781839049	1.043594874	0.160266405	0.903622313	0.646415362	0.636757116	0.554508704	0.622147421	1.048156038	1.076117868	0.361313924	0.453598381	0.408903382	0.364243255	0.117504085	0.937452574	0.663163253	0.498284202
4890_at	MDR1	1.644	0	0.146643338	0.950939182	-0.155417758	0.118644496	-0.306661338	-0.031923258	-0.094220722	0.251293181	1.227894602	0.614190699	0.446055065	0.077679364	0.197242092	0.108104952	0.190341066	-0.188016842	-0.263911691	-0.056337984	0.502242371	0.61990888	0.697671083	0.267412846	-0.193020992	0.4665101	0.661533378	0.346105478	0.48793042	0.544345574	0.47473782	0.311188598	-0.102671287
4891_at	PCP1	4.242	0	0.382194801	0.50300028	0.066124714	0.364080478	0.22146922	0.720001368	0.701929795	0.158279747	0.272467326	-0.303095563	0.306683041	0.059614346	0.039574311	0.074221576	0.161627422	0.130904475	-0.193665492	0.015892969	0.181551964	0.24317735	1.062384843	0.153396492	-0.010236763	-0.216002925	0.074544507	0.570953984	0.585075835	0.216210302	0.615355039	-0.08472405	0.400857304
4892_at		1.736	0	-0.07851017	0.062576702	-0.457460369	-0.602510702	-0.608830007	-0.30295042	-0.620274981	-0.181181457	0.262757524	0.420632962	-0.6617197	-0.161539924	-0.272534078	0.2585979	-0.21645227	-0.247667985	0.303707152	-0.01083798	-0.206834267	-0.063677372	-0.208752745	-0.058478465	-0.282601775	0.207723852	0.068925205	0.229848226	-0.125757418	0.079182309	-0.014189189	-0.232951485	-0.240781599
4893_at	NOP7	3.311	0	0.530514717	0.359081093	-0.78209497	-0.590855069	-0.308163781	-0.259901517	-0.430217757	-0.309242835	-0.17434217	-0.256775416	0.47487177	0.312488399	-0.297952822	-0.780597621	-0.602712903	-2.065953073	0.420906097	0.036133786	-0.531095629	-0.741473793	-0.922823065	-0.649776094	-0.72986834	-0.328258108	-0.848781193	0.108221401	-0.11040419	-0.243822419	0.189538111	-0.2974174	-0.783593874
